OBJECTID,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
22888,a54d9dd6-2237-4119-ab47-14433d260363,86844420,18/03/1/3/1/0002,Nigeria,NGA,Kaduna,Giwa,0,Yakawada,0,Yakawada Comprehensive Health Center,NHFR_2024,Public,Federal Government,Tertiary,Teaching/Tertiary Hospital,11.264548,7.393851,GRID3_EHEALTH,2024-11-11,7.39385100000004,11.264548
22918,86043b56-2353-4ea7-9af4-9e40cdfbeb11,83345497,12/03/1/3/1/0001,Nigeria,NGA,Edo,Esan Central,0,Otoruwa 2,0,Irrua Teaching Specialist Hospital,NHFR_2024,Public,Federal Government,Tertiary,Specialized Hospital,6.73142,6.18951,GRID3_EHEALTH,2024-11-11,6.18951000000004,6.73142000000007
23093,2f7fe3d0-53d5-4bfa-b8bb-f9759d23b0e7,80814376,29/13/1/3/1/0001,Nigeria,NGA,Osun,Ife Central,0,Iremo 1,1,Obafemi Awolowo University Teaching Hospital,NHFR_2024,Public,Federal Government,Tertiary,Teaching/Tertiary Hospital,7.504699707,4.572692871,GRID3_EHEALTH,2024-11-11,4.57269287100007,7.50469970700004
23190,9131b553-4089-4c6d-a586-adb03aac56ec,29670894,09/09/1/1/1/0052,Nigeria,NGA,Cross River,Calabar South,1,Calabar South Ward 5,1,Federal Neuro Psychiatric Calabar Hospital,NHFR_2024,Public,Federal Government,Tertiary,Specialized Hospital,4.953491211,8.31829834,GRID3_EHEALTH,2024-11-11,8.31829834000007,4.95349121100003
23445,684214db-eb58-41d6-ad77-75c72ec6ef29,35099893,29/07/1/3/2/0002,Nigeria,NGA,Osun,Osogbo,0,Ataoja D,1,Ayodabo Hospital Specialist,NHFR_2024,Private,Unknown,Tertiary,General Hospital,7.764709472,4.530273437,GRID3_EHEALTH,2024-11-11,4.53027343700006,7.76470947200005
23680,ab97bdaa-8b77-4efc-abc6-0d2d3ba7da46,25548169,25/06/1/3/1/0001,Nigeria,NGA,Nasarawa,Keffi,0,Goriya,1,Keffi Federal Medical Center,NHFR_2024,Public,Federal Government,Tertiary,Teaching/Tertiary Hospital,8.84682936303,7.88486549734,GRID3_EHEALTH,2024-11-11,7.88486549700002,8.84682936300004
23688,d5d0826b-87cd-47b3-9c04-832969304797,39060976,14/04/1/1/1/0044,Nigeria,NGA,Enugu,Enugu North,0,Ogbete Central,1,University Of Nigeria Teaching Ich (Enugu North) Hospital,NHFR_2024,Public,Federal Government,Primary,Teaching/Tertiary Hospital,6.44603666667,7.49183666667,GRID3_EHEALTH,2024-11-11,7.49183666700003,6.44603666700004
23790,7a2fd59e-9896-4732-9f00-253469453407,48935777,14/05/1/3/2/0094,Nigeria,NGA,Enugu,Enugu South,0,Amechi West,1,Merken Hospital Centre,NHFR_2024,Private,For Profit,Secondary,Specialized Hospital,6.39338465273,7.50675949908,GRID3_EHEALTH,2024-11-11,7.50675949900005,6.39338465300006
24004,56e67076-44cc-46ad-85bb-c5a0328f71c7,56119217,07/13/1/1/1/0022,Nigeria,NGA,Benue,Makurdi,0,Central South Mission,0,Makurdi Federal Medical Center,NHFR_2024,Public,Federal Government,Tertiary,Unknown,7.74050619221,8.515611667,GRID3_EHEALTH,2024-11-11,8.51561166700003,7.74050619200005
24092,d209861c-e5a7-4a21-92aa-2c787283e0fa,79026434,01/15/1/3/1/0001,Nigeria,NGA,Abia,Umuahia North,0,Afaraukwu,1,Abia State Specialist Hospital & Diagnostic Centre,NHFR_2024,Public,Unknown,Tertiary,General Hospital,5.521246667,7.493228333,GRID3_EHEALTH,2024-11-11,7.49322833300005,5.52124666700007
24140,04164477-1820-486c-82b6-d6e941e7c9c8,48151024,09/08/1/3/1/0001,Nigeria,NGA,Cross River,Calabar Municipal,1,Edim Otop,1,University Of Calabar Teaching Hospital,NHFR_2024,Public,Federal Government,Tertiary,Teaching/Tertiary Hospital,4.95405747455,8.349908394,GRID3_EHEALTH,2024-11-11,8.34990839400007,4.95405747500007
24580,uuid:bc9e51b0-3575-4fea-847d-c6eaeea8065f,33824725,27/02/1/3/1/0001,Nigeria,NGA,Ogun,Abeokuta South,0,Ijaiye 7,0,Federal Abeokuta Medical Center,NHFR_2024,Public,Federal Government,Tertiary,Specialized Hospital,7.1433404,3.3782984,GRID3_2024,2024-11-11,3.37829840000006,7.14334040000006
24620,uuid:25a08966-9d0a-4b55-90b9-cf63c798e0f9,22626637,27/02/1/3/1/0038,Nigeria,NGA,Ogun,Abeokuta South,0,Keesi/Emere 4,0,Oouth Annex Abeokuta,NHFR_2024,Public,Federal Government,Tertiary,Teaching/Tertiary Hospital,7.1788896,3.3566427,GRID3_2024,2024-11-11,3.35664270000007,7.17888960000005
24804,uuid:6dabd1f3-24c0-4d5d-9127-11556ae8861f,59668570,17/03/1/1/1/0005,Nigeria,NGA,Jigawa,Birnin Kudu,0,Birnin Kudu,0,Birnin Kudu Federal Medical Center,NHFR_2024,Public,Federal Government,Tertiary,Specialized Hospital,11.4420078,9.4829537,GRID3_2024,2024-11-11,9.48295370000005,11.4420078000001
26053,2870bad6-598d-438b-a6e7-0f44582ba3ee,14624561,28/07/1/3/1/0001,Nigeria,NGA,Ondo,Akure South,0,Oda,1,Neuro Psychiatric Akure Hospital,NHFR_2024,Public,Unknown,Tertiary,General Hospital,7.222473144,5.219482422,GRID3_EHEALTH,2024-11-11,5.21948242200006,7.22247314400005
26079,0433dab4-515c-4b67-ac08-744b04203b2f,43446534,30/01/1/1/1/0021,Nigeria,NGA,Oyo,Ibadan North East,0,Basorun,0,Police Medical Center,NHFR_2024,Public,Federal Government,Tertiary,Unknown,7.402526855,3.928894043,GRID3_EHEALTH,2024-11-11,3.92889404300007,7.40252685500008
26188,9970b909-293b-4b57-ad45-0385e87ada12,36842501,30/03/1/3/2/0075,Nigeria,NGA,Oyo,Atiba,0,Asipa 2,1,Blessed Clinic and Maternity Centre,NHFR_2024,Private,For Profit,Tertiary,Primary Health Center,7.873718262,3.934326172,GRID3_EHEALTH,2024-11-11,3.93432617200006,7.87371826200007
26294,a513d084-e8c0-4ce0-813f-df7a06f39f3c,24063892,04/14/1/3/2/0002,Nigeria,NGA,Anambra,Orumba South,0,Umunze  2,1,Diocesan Hospital,NHFR_2024,Private,For Profit,Secondary,Specialized Hospital,5.98483,7.22361,GRID3_EHEALTH,2024-11-11,7.22361000000006,5.98483000000004
26377,cc4ccc4a-5c3a-4671-9f3a-90f8a9c609aa,69807056,14/04/1/2/2/0014,Nigeria,NGA,Enugu,Enugu North,0,Iva Valley,1,Enugu State Dental Hospital,NHFR_2024,Public,State Government,Secondary,Teaching/Tertiary Hospital,6.46140007569,7.49357699272,GRID3_EHEALTH,2024-11-11,7.49357699300003,6.46140007600007
27032,66d2bf94-f383-4ec3-ab19-6e563bfdac02,,,Nigeria,NGA,Borno,Askira/Uba,0,Mussa,0,Rimigo Federal Medical Center,GRID3_EHEALTH,Public,Unknown,Secondary,Unknown,10.737657391,13.1323426329,GRID3_EHEALTH,2024-11-11,13.1323426330001,10.737657391
27089,b631bf53-5b76-4946-a45d-88795532230e,,,Nigeria,NGA,Borno,Jere,0,Maimusari,0,University Of Maiduguri Teaching Umth Hospital,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,11.8340429999,13.1864809998,GRID3_EHEALTH,2024-11-11,13.1864810000001,11.8340430000001
27095,2e7287ff-ebb6-4a87-a97c-f84b4d440011,,,Nigeria,NGA,Jigawa,Babura,0,Kanya (Garki),0,Kanya Obstetric Emergency Basic Health Center,GRID3_EHEALTH,Public,Unknown,Tertiary,General Hospital,12.442036,8.84944199998,GRID3_EHEALTH,2024-11-11,8.84944200000007,12.442036
27323,d9a53140-b2cc-4b9c-9035-bf8bd77463be,,,Nigeria,NGA,Ogun,Ikenne,0,Ilisan 2,0,Overcommers Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.89095,3.70534,GRID3_EHEALTH,2024-11-11,3.70534000000004,6.89095000000003
27340,6171e2b1-975a-4023-80a3-b17d364b262e,,,Nigeria,NGA,Ogun,Sagamu,0,Ajaka,0,Trinity Specialist Clinic,GRID3_EHEALTH,Unknown,Unknown,Tertiary,General Hospital,6.85269,3.651875,GRID3_EHEALTH,2024-11-11,3.65187500000008,6.85269000000005
27761,f07a8780-d867-41fa-8af7-98138409dbae,,,Nigeria,NGA,Plateau,Langtang North,0,Zamko,0,Jos University Teaching Hospital,GRID3_EHEALTH,Public,Unknown,Tertiary,Teaching/Tertiary Hospital,8.998908392,9.847644465,GRID3_EHEALTH,2024-11-11,9.84764446500003,8.99890839200003
28007,50a411dd-b01a-4f2e-9b15-3b8336570c41,,,Nigeria,NGA,Anambra,Orumba South,0,Umunze Ward 1,0,Chiemeries Group Homeopaedic Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.968355,7.234271667,GRID3_EHEALTH,2024-11-11,7.23427166700003,5.96835500000003
28020,4dd47257-4f20-41c2-a2f0-520236a1bb25,,,Nigeria,NGA,Ebonyi,Ebonyi,0,Kpiri-Kpiri,0,Grace and Truth Specialist Children Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.3354417,8.0865033,GRID3_EHEALTH,2024-11-11,8.08650330000006,6.33544170000005
28021,bfbd1d69-0d19-46b4-80e4-5bbc70f6212f,,,Nigeria,NGA,Plateau,Langtang South,0,Turaki,0,Uni Jos Bio Filed Res Centre,GRID3_EHEALTH,Public,Unknown,Tertiary,General Hospital,8.651860914,9.668195636,GRID3_EHEALTH,2024-11-11,9.66819563600006,8.65186091400005
28022,5c31109f-7ff5-4ba9-be3d-777970b7b30b,,,Nigeria,NGA,Ebonyi,Abakaliki,0,Okpaugwu,0,Jomic Group Specialist Clinic,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.333823333,8.119128333,GRID3_EHEALTH,2024-11-11,8.11912833300005,6.33382333300005
28023,9619ba98-23f9-4405-8cdf-d5eb5854aa3b,,,Nigeria,NGA,Ebonyi,Ebonyi,0,New Layout,0,Grasam Specialist Children Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.3391917,8.1117967,GRID3_EHEALTH,2024-11-11,8.11179670000007,6.33919170000007
28025,f68eed3e-bd0c-4da3-b520-4523c68709c9,,,Nigeria,NGA,Oyo,Egbeda,0,Alakia,0,Oyin and Hellenic Hope Specialist Hospital and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,7.374095,3.97004,GRID3_EHEALTH,2024-11-11,3.97004000000004,7.37409500000007
28026,8641f7e7-43fc-4633-a59b-08256df4d239,,,Nigeria,NGA,Oyo,Ibadan North,0,Basorun,0,Camaria Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.41436,3.925161667,GRID3_EHEALTH,2024-11-11,3.92516166700005,7.41436000000004
28028,a394db43-3953-47d4-8a84-554c31f65b70,,,Nigeria,NGA,Oyo,Ibadan South West,0,Oke Ado / Liberty,0,Samron Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.3688283,3.86675,GRID3_EHEALTH,2024-11-11,3.86675000000002,7.36882830000008
28029,6cdf953a-b84c-412f-918a-5ddd37953a55,,,Nigeria,NGA,Oyo,Lagelu,0,Monatan,0,Gods Favour Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.4054464,3.9543604,GRID3_EHEALTH,2024-11-11,3.95436040000004,7.40544640000007
28030,5d9a30f8-be01-4cdf-b236-6094bee96ab7,,,Nigeria,NGA,Oyo,Ido,0,Omi Adio,0,Oluwafemi Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.407793333,3.799481667,GRID3_EHEALTH,2024-11-11,3.79948166700007,7.40779333300003
28032,da55cb76-a736-4bf0-ae49-27eaea988171,,,Nigeria,NGA,Oyo,Egbeda,0,Alakia,0,Ayodele Specialist Hospital and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,7.3965556,3.9784009,GRID3_EHEALTH,2024-11-11,3.97840090000005,7.39655560000006
28033,f15ab706-57c6-455f-adc2-719d9523944f,,,Nigeria,NGA,Oyo,Ibadan North,0,Basorun,0,Femi Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.406015,3.927335,GRID3_EHEALTH,2024-11-11,3.92733500000003,7.40601500000002
28034,27b60a30-d824-4641-92bd-46749453d068,,,Nigeria,NGA,Oyo,Ibadan South West,0,Challenge / Ring Road,0,New World Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.355818333,3.88266,GRID3_EHEALTH,2024-11-11,3.88266000000004,7.35581833300006
28038,059f3cbb-c783-4ec5-89a8-f770d19acbb6,,,Nigeria,NGA,Lagos,Agege,0,Oyewole,0,Ayodele Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.62243,3.306716667,GRID3_EHEALTH,2024-11-11,3.30671666700005,6.62243000000007
28039,45509924-fa93-4194-9101-7e144f43e443,,,Nigeria,NGA,Lagos,Ikeja,0,Seriki Aro,0,Taal Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.60517,3.341088333,GRID3_EHEALTH,2024-11-11,3.34108833300007,6.60517000000004
28041,7e874343-85e6-44fa-ae76-06da30f1b9f1,,,Nigeria,NGA,Lagos,Ikeja,0,Ojodu,0,Newgate Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.6390516,3.3597677,GRID3_EHEALTH,2024-11-11,3.35976770000002,6.63905160000007
28042,0d746c28-572f-412c-b590-5782d634e3b4,,,Nigeria,NGA,Lagos,Ikeja,0,Ojodu,0,De Right Source Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.642266667,3.354238333,GRID3_EHEALTH,2024-11-11,3.35423833300007,6.64226666700006
28043,e43ce5d6-68ff-464d-94ad-8250526bfc7f,,,Nigeria,NGA,Anambra,Awka South,0,Awka 1,0,Evergreen Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.2204458,7.0787732,GRID3_EHEALTH,2024-11-11,7.07877320000006,6.22044580000005
28044,b9f9c7b8-5f49-4f82-b3fa-35b828f23243,,,Nigeria,NGA,Anambra,Awka South,0,Awka 1,0,Amen Specialist Clinic,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.2187801,7.082805,GRID3_EHEALTH,2024-11-11,7.08280500000006,6.21878010000006
28045,6a17250b-81be-480f-a9c6-16561fc231eb,,,Nigeria,NGA,Anambra,Awka South,0,Awka 2,0,Esomchi Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.2193334,7.0695708,GRID3_EHEALTH,2024-11-11,7.06957080000006,6.21933340000004
28046,52a0d394-ea4a-430c-92b0-7f979d79dd09,,,Nigeria,NGA,Anambra,Idemili South,0,Awka-Etiti 1,0,Beautiful Gate Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.049038333,6.949086667,GRID3_EHEALTH,2024-11-11,6.94908666700007,6.04903833300006
28047,dc6e77de-718f-417e-8cd1-4814008a1914,,,Nigeria,NGA,Anambra,Idemili South,0,Oba 2,0,Mercy Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.067513333,6.842601667,GRID3_EHEALTH,2024-11-11,6.84260166700005,6.06751333300002
28048,ab8b569d-2682-4f34-afa7-ee5ee68d47f6,,,Nigeria,NGA,Anambra,Ihiala,0,Umuhu / Ubahuezi And Ubahu Ward,0,Evans Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.907423333,6.838815,GRID3_EHEALTH,2024-11-11,6.83881500000007,5.90742333300005
28052,7c72d1b1-b250-4645-8059-fa693e6cf488,,,Nigeria,NGA,Abia,Aba North,0,Ogbor 1,0,Eleon Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.120456667,7.381143333,GRID3_EHEALTH,2024-11-11,7.38114333300007,5.12045666700004
28053,e09524ae-7513-4e45-a3a3-a4c67a1eecab,,,Nigeria,NGA,Abia,Aba North,0,Eziama,0,Evangel Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.130928333,7.359598333,GRID3_EHEALTH,2024-11-11,7.35959833300006,5.13092833300004
28054,49789490-5ec9-458b-91a0-40c25bb8d334,,,Nigeria,NGA,Abia,Bende,0,Itumbauzo 2,0,Rivival Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.454926667,7.684871667,GRID3_EHEALTH,2024-11-11,7.68487166700004,5.45492666700005
28055,6bb9f49b-3ae8-46f1-996a-625667d5682b,,,Nigeria,NGA,Abia,Umuahia North,0,Etinan Urban 1,0,Cns Kornastone Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.522338333,7.520081667,GRID3_EHEALTH,2024-11-11,7.52008166700006,5.52233833300005
28056,11633f5a-6750-48e9-ab96-aa93ce5e2f08,,,Nigeria,NGA,Abia,Umuahia North,0,Etinan Urban 1,0,Mapel Specialist Clinic,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.536386667,7.498248333,GRID3_EHEALTH,2024-11-11,7.49824833300005,5.53638666700004
28058,c16762af-605b-4a11-8004-c38fdcc9a012,,,Nigeria,NGA,Anambra,Awka South,0,Awka 5,0,Ezewazie Specialist Hospital,GRID3_EHEALTH,Unknown,Unknown,Tertiary,General Hospital,6.24176,7.0873,GRID3_EHEALTH,2024-11-11,7.08730000000003,6.24176000000006
28062,f0102c6e-6a55-442e-8c16-3b4fe98c291c,,,Nigeria,NGA,Oyo,Lagelu,0,Olorunda 1,0,St Deborah Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.4492427,3.9527066,GRID3_EHEALTH,2024-11-11,3.95270660000006,7.44924270000007
28063,0439d2e3-7c28-4ebe-84eb-9a80299fde3d,,,Nigeria,NGA,Oyo,Ido,0,Omi Adio,0,Anuoluwa Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.3646567,3.8345233,GRID3_EHEALTH,2024-11-11,3.83452330000006,7.36465670000007
28066,6a17afe4-7eda-4550-9bf5-66c588f7aed5,,,Nigeria,NGA,Anambra,Nnewi North,0,Umudim Ward 2,0,Providence Specialist Children Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.012691667,6.917103333,GRID3_EHEALTH,2024-11-11,6.91710333300006,6.01269166700007
28068,0965952b-ae79-4100-9846-e283effb434c,,,Nigeria,NGA,Anambra,Awka South,0,Awka 6,0,Royal Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.209841667,7.064386667,GRID3_EHEALTH,2024-11-11,7.06438666700006,6.20984166700003
28069,3765f6a4-a557-4596-91cb-1d8d25370a2f,,,Nigeria,NGA,Anambra,Nnewi North,0,Umudim Ward 2,0,Divine Specialist Hospital and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,6.012143333,6.92532,GRID3_EHEALTH,2024-11-11,6.92532000000006,6.01214333300004
28070,5dce9b43-d724-4d17-9102-e85fddb037e9,,,Nigeria,NGA,Anambra,Idemili North,0,Obosi 1,0,Ifeanyichukwu Specialist Hospital and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,6.103408333,6.797791667,GRID3_EHEALTH,2024-11-11,6.79779166700007,6.10340833300006
28071,833830b9-fd39-4e82-b587-135654031eb5,,,Nigeria,NGA,Anambra,Nnewi North,0,Umudim Ward 2,0,Balsem Van Gilead Specialist Clinic,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.020975,6.925306667,GRID3_EHEALTH,2024-11-11,6.92530666700003,6.02097500000002
28072,074ef24b-2027-49ec-9fc5-8695994a8056,,,Nigeria,NGA,Anambra,Awka South,0,Awka 6,0,Chukwualuka Specialist Clinic,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.213341667,7.07171,GRID3_EHEALTH,2024-11-11,7.07171000000005,6.21334166700007
28073,fbff9b03-5777-429c-9ac8-e07553453d09,,,Nigeria,NGA,Abia,Osisioma Ngwa,0,Osokwa (Osisioma Ngwa),0,Ihunanya Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.146043333,7.33699,GRID3_EHEALTH,2024-11-11,7.33699000000007,5.14604333300002
28074,699b8a2f-995b-4df9-9183-9e4036143a81,,,Nigeria,NGA,Abia,Obi Ngwa,0,Abayi 2,0,Kahabiri Specialist Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,5.12072,7.396411667,GRID3_EHEALTH,2024-11-11,7.39641166700005,5.12072000000006
28078,9bf7a175-3dce-4a7a-8ead-48206a9949db,,,Nigeria,NGA,Lagos,Ikeja,0,Olusosun,0,Idowu Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.5874315,3.3737254,GRID3_EHEALTH,2024-11-11,3.37372540000007,6.58743150000004
28079,7843ae8b-cbae-4ddb-8d46-b8dded5e2094,,,Nigeria,NGA,Lagos,Eti-Osa,0,Ikate Lekki,0,The Premier Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.44269,3.473146667,GRID3_EHEALTH,2024-11-11,3.47314666700004,6.44269000000003
28081,cb9cfe60-1c25-4fcd-a885-4bf4615f855c,,,Nigeria,NGA,Imo,Oru East,0,Etiti/Abia,0,Munachi Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.74699198174,6.94326610428,GRID3_EHEALTH,2024-11-11,6.94326610400003,5.74699198200005
28084,e87c9a48-535f-4703-8783-178788bb16ab,,,Nigeria,NGA,Imo,Owerri West,0,Irete,0,Of The Sick Specialist Hospital and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,5.521586667,6.989696667,GRID3_EHEALTH,2024-11-11,6.98969666700003,5.52158666700007
28085,87f56f95-8dfc-4615-a07b-53b6460d08cf,,,Nigeria,NGA,Imo,Orlu,0,Umuna (Orlu),0,New Hope Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.79063657513,7.03209483545,GRID3_EHEALTH,2024-11-11,7.03209483500007,5.79063657500006
28087,ee8ef78f-a484-4d1b-a6a2-304fe1c68b79,,,Nigeria,NGA,Imo,Orlu,0,Okwuabala,0,Cambria Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,5.80177247707,7.03137010785,GRID3_EHEALTH,2024-11-11,7.03137010800003,5.80177247700004
28093,cb7b96bc-4670-4105-b715-b8de449e14f6,,,Nigeria,NGA,Lagos,Agege,0,Orile (Agege),0,Meghan Specialist Clinic,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.640865,3.306578333,GRID3_EHEALTH,2024-11-11,3.30657833300006,6.64086500000008
28094,2b910b68-9207-4edf-8f4c-ffc0847d0d00,,,Nigeria,NGA,Lagos,Eti-Osa,0,Kuramo,0,Skipper Eye Q Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.431203333,3.42713,GRID3_EHEALTH,2024-11-11,3.42713000000003,6.43120333300004
28095,73fc3080-8d55-4325-998a-9691e00c0caf,,,Nigeria,NGA,Lagos,Ikeja,0,Alade,0,Regenesis Fertility Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.6003989,3.3457742,GRID3_EHEALTH,2024-11-11,3.34577420000005,6.60039890000007
28097,9b38a9fe-5980-4a67-8622-854589c01fec,,,Nigeria,NGA,Lagos,Ajeromi/Ifelodun,0,Ibafon,0,Ostard Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.446563333,3.3267,GRID3_EHEALTH,2024-11-11,3.32670000000007,6.44656333300003
28100,2ebc66a4-7a87-463a-931e-d09a450be8ed,,,Nigeria,NGA,Lagos,Ikeja,0,Alade,0,Alban Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.6011184,3.3474726,GRID3_EHEALTH,2024-11-11,3.34747260000006,6.60111840000008
28106,a8e12c23-bb91-481c-ab43-3fc8930d2339,,,Nigeria,NGA,Lagos,Kosofe,0,Orile Ikosi,0,Dominion Specialist Clinic,GRID3_EHEALTH,Unknown,Unknown,Tertiary,General Hospital,6.60291,3.38803,GRID3_EHEALTH,2024-11-11,3.38803000000007,6.60291000000007
28109,722a6b41-4347-43dc-945c-625fca06365a,,,Nigeria,NGA,Lagos,Amuwo Odofin,0,Abule Osun,0,Outreach Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.450961667,3.256513333,GRID3_EHEALTH,2024-11-11,3.25651333300004,6.45096166700006
28110,8c83ed2a-eb44-45ae-9eab-0da2175cb226,,,Nigeria,NGA,Lagos,Eti-Osa,0,Aboyade 1004,0,The Premier Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.438026667,3.457313333,GRID3_EHEALTH,2024-11-11,3.45731333300006,6.43802666700003
28111,d7311361-1fbf-46e4-838b-382c6680a6f9,,,Nigeria,NGA,Ebonyi,Abakaliki,0,Abakpa (Abakaliki),0,Felysussy Memorial Specialist Hospital and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,6.323486667,8.114968333,GRID3_EHEALTH,2024-11-11,8.11496833300004,6.32348666700005
28113,b1ea4fe9-e3bf-4411-a5f8-b06b98c16d40,,,Nigeria,NGA,Anambra,Oyi,0,Umunya 2,0,Nnamdi Azikiwe Teaching Hospital,GRID3_EHEALTH,Unknown,Unknown,Tertiary,Teaching/Tertiary Hospital,6.20825,6.9029,GRID3_EHEALTH,2024-11-11,6.90290000000005,6.20825000000002
28118,857903e8-bcda-4b18-9ea5-e69b8304af9f,,,Nigeria,NGA,Ogun,Yewa South,0,Ilaro  1,0,Hosanna Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,6.88706,3.005398333,GRID3_EHEALTH,2024-11-11,3.00539833300007,6.88706000000008
28119,1c6ecceb-3ea4-4949-a88e-1f149559c51e,,,Nigeria,NGA,Ogun,Ijebu Ode,0,Odo-Egbo / Oliworo,0,Olu Ola Specialist Hospital,GRID3_EHEALTH,Unknown,Unknown,Tertiary,General Hospital,6.819613333,3.924531667,GRID3_EHEALTH,2024-11-11,3.92453166700005,6.81961333300006
28126,1dc61bd8-33f4-4fde-bd62-ef01be742960,,,Nigeria,NGA,Benue,Makurdi,0,Bar,0,Holy Trinity Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.700976667,8.516105,GRID3_EHEALTH,2024-11-11,8.51610500000004,7.70097666700002
28127,7d9f02fc-b413-4d47-8e45-2ba48acec762,,,Nigeria,NGA,Benue,Makurdi,0,Bar,0,Service Assurance Specialist Hospital,GRID3_EHEALTH,Private,Unknown,Tertiary,General Hospital,7.670833333,8.534505,GRID3_EHEALTH,2024-11-11,8.53450500000002,7.67083333300008
28128,74136cb5-e515-442a-915a-4b4c33d40064,,,Nigeria,NGA,Benue,Ogbadibo,0,Ai-Oodo 2,0,Obekpa Memorial Specialist Hospital and Maternity,GRID3_EHEALTH,Private,Unknown,Tertiary,Primary Health Clinic,7.058516667,7.63269,GRID3_EHEALTH,2024-11-11,7.63269000000003,7.05851666700005
